country,year,must_run_scope_coverage,lowload_p20_mw,ir_p10,scope_status,scope_reason,load_net_mode,must_run_mode_hourly
ES,2032,0.2169304589316698,25598.657078303957,0.0907552666930685,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2033,0.2151806863873867,26099.028944303856,0.0890097561007087,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2034,0.2138222727802148,26530.41785247416,0.0875624429933801,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2035,0.2124809026310437,26961.806760644475,0.0861614439054861,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2025,0.5026729785800081,41910.63068799644,0.1112568014398503,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2026,0.501162764194474,42708.92877437031,0.1091772341401243,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2027,0.4996615971057245,43507.22686074418,0.1071739812697766,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2028,0.4978708749288113,44166.17464608048,0.1055852018007899,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2029,0.4966860815553252,45103.82303349192,0.1033802104360625,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2030,0.4944755477650197,45768.82558431092,0.1020545830493559,INFO,coverage_coherent,minus_psh_pump,observed
FR,2031,0.4937457949705864,46700.41920623965,0.0998458428409635,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2032,0.4919947298328352,47349.32372236412,0.0984870341574227,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2033,0.4908401153872056,48297.01537898739,0.096545152533421,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2034,0.4894000628488242,49095.31346536127,0.0949753120522011,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2035,0.4879684353961904,49893.61155173513,0.0934557064853558,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2025,0.6060314393465817,14245.022882790645,0.0887793087559861,WARN,high_coverage_possible_overestimate,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2026,0.6039726397054016,14516.357027700493,0.0871198801692528,WARN,high_coverage_possible_overestimate,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2027,0.6019277809423698,14787.691172610335,0.0855213481256465,WARN,high_coverage_possible_overestimate,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2028,0.5996925725473595,15019.920233473584,0.0840588103893787,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
