country,year,ir_p10,p10_must_run_mw,p10_load_mw,p50_must_run_mw,p50_load_mw,ir_case_class
IT_NORD,2025,0.0677951085045712,870.0776529442505,12833.929646791306,1967.4224673040703,18058.222124837856,mixed
IT_NORD,2026,0.066527908492884,870.0776529442505,13078.38578808345,1967.4224673040703,18402.188736836382,mixed
IT_NORD,2027,0.0653072112959482,870.0776529442505,13322.841929375589,1967.4224673040703,18746.1553488349,mixed
IT_NORD,2028,0.0641903642973437,868.2712404529162,13526.504327517052,1965.9771494357133,19028.813045777828,mixed
IT_NORD,2029,0.0629954486296051,870.0776529442505,13811.754211959877,1967.4224673040703,19434.08857283196,mixed
IT_NORD,2030,0.0620772232423513,,,,,mixed
IT_NORD,2031,0.0608417554018334,870.0776529442505,14300.66649454416,1967.4224673040703,20122.02179682901,mixed
IT_NORD,2032,0.0598750404167174,868.2712404529162,14501.388799238115,1965.9771494357133,20400.260827439637,mixed
IT_NORD,2033,0.0588304552858391,870.0776529442505,14789.57877712844,1967.4224673040703,20809.955020826063,mixed
IT_NORD,2034,0.057873861386219,870.0776529442505,15034.034918420584,1967.4224673040703,21153.92163282459,mixed
IT_NORD,2035,0.0569478785269918,870.0776529442505,15278.491059712724,1967.4224673040703,21497.88824482312,mixed
NL,2025,0.0030942442311251,34.99626682421889,11310.117822048527,77.1872162639983,13641.786180757754,mixed
NL,2026,0.0030364079255978,34.99626682421889,11525.548503937684,77.1872162639983,13901.629565711495,mixed
NL,2027,0.0029806940520314,34.99626682421889,11740.979185826844,77.1872162639983,14161.472950665237,mixed
NL,2028,0.0029399778083565,35.05245555323736,11922.693924289231,77.05770672604558,14379.870388812098,mixed
NL,2029,0.0028751828190317,34.99626682421889,12171.840549605158,77.1872162639983,14681.15972057272,mixed
NL,2030,0.0028251796679192,,,,,mixed
NL,2031,0.0027768860252938,34.99626682421889,12602.701913383476,77.1872162639983,15200.846490480204,mixed
NL,2032,0.0027423323496952,35.05245555323736,12781.986675368533,77.05770672604558,15416.256835116244,mixed
NL,2033,0.0026850881896235,34.99626682421889,13033.56327716179,77.1872162639983,15720.533260387689,mixed
NL,2034,0.0026414282422033,34.99626682421889,13248.993959050948,77.1872162639983,15980.376645341428,mixed
NL,2035,0.0025991654123718,34.99626682421889,13464.424640940104,77.1872162639983,16240.220030295171,mixed
