country,year,must_run_scope_coverage,lowload_p20_mw,ir_p10,scope_status,scope_reason,load_net_mode,must_run_mode_hourly
DE,2025,0.1709318942627733,45686.423536464215,0.0552705101068276,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2026,0.1694959141862205,46556.64049332952,0.0542374171989223,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2027,0.1680838601317082,47426.85745019482,0.0532422359307423,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2028,0.1665317058701999,48171.49446209114,0.0524209039968495,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2029,0.1653291773846225,49167.29136392543,0.0513575562893354,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2030,0.1630177569356392,49857.25699930128,0.0506960470239481,INFO,coverage_coherent,minus_psh_pump,observed
DE,2031,0.1624543898300008,50907.725277656034,0.0496017435476586,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2032,0.1607707688967197,51643.31148894832,0.0488968118770316,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2033,0.1594381983338978,52648.15919138664,0.0479620175253927,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2034,0.1579717161191605,53518.37614825195,0.0471821478069908,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2035,0.1565319648867515,54388.59310511726,0.0464272339042977,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
DE,2036,0.1381285944318648,54930.098876372685,0.0431092129028849,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2037,0.1370947558765502,55942.85889492696,0.0423419520102424,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2038,0.135886975606372,56811.4521827289,0.0416918491614198,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2039,0.1346893513398107,57679.53938064025,0.0410614073274258,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2040,0.1489377860276967,58395.09805777705,0.0432640482437793,INFO,coverage_coherent,minus_psh_pump,observed
ES,2025,0.2267026266933298,22647.91767894136,0.102573147506531,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2026,0.2251953542053274,23079.30658711167,0.100655892412951,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2027,0.2237079920749496,23510.69549528198,0.0988089953044565,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2028,0.2226187169757677,23877.738955392764,0.0972961868150915,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2029,0.2207914414219278,24373.473311622605,0.0953113317538563,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2030,0.2175660633095811,24647.23053829461,0.0944955713769326,INFO,coverage_coherent,minus_psh_pump,observed
ES,2031,0.2179499600231823,25236.251127963224,0.0920528246853484,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2032,0.2169304589316698,25598.657078303957,0.0907552666930685,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2033,0.2151806863873867,26099.028944303856,0.0890097561007087,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2034,0.2138222727802148,26530.41785247416,0.0875624429933801,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2035,0.2124809026310437,26961.806760644475,0.0861614439054861,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2036,0.1607592305444933,27159.144769455957,0.0745267980301533,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2037,0.1595856021870728,27663.881621175264,0.0731564439910304,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2038,0.1585988913022089,28097.430173441546,0.0720383721526197,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2039,0.1576197599255486,28530.978725707828,0.0709539396541731,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2040,0.2048091216348408,28885.877520993054,0.0806473995437968,INFO,coverage_coherent,minus_psh_pump,observed
