country,year,must_run_scope_coverage,lowload_p20_mw,ir_p10,scope_status,scope_reason,load_net_mode,must_run_mode_hourly
DE,2025,0.1515553860410271,45449.00206069151,0.052170951599151,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2026,0.1502818310479503,46319.06869770116,0.0511869793331883,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2027,0.1490639258434935,47191.86014627296,0.0502394364833466,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2028,0.1477084895290943,47934.58830003697,0.0494293788889774,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2029,0.1468036063971914,48931.81751159541,0.0484458356205924,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2030,0.1456124572723715,49801.81953563722,0.0475974026842051,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2031,0.1442461497716419,50672.12928226418,0.0467775709171156,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2032,0.1427470975152808,51408.170587682056,0.046079348924195,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2033,0.1416253766343503,52415.1507002968,0.0452189150206092,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2034,0.1403163048295624,53284.361911664535,0.0444779002153707,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2035,0.1390312114149918,54152.95117224309,0.0437607802656581,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2025,0.1715639060797354,22449.711549397667,0.0901140539180424,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2026,0.1704658161886238,22880.126639893297,0.0884138718034038,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2027,0.1694020526880863,23311.11465075935,0.0867804789975341,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2028,0.1685410233319599,23676.63324643778,0.0854349379954048,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2029,0.1672436927837666,24172.39289840712,0.0836799349924963,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2030,0.1661608997156865,24601.13152307046,0.0822228543359046,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2031,0.1651353272148228,25035.441235039187,0.0808094995874141,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2032,0.1642733252469082,25396.887979290364,0.0796598613595176,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2033,0.16297258155975,25900.35027216305,0.0781136208468243,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2034,0.1620465938456328,26330.8286781391,0.0768318952842353,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2035,0.1610703436014378,26763.539804675347,0.0755906075309945,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
