country,year,ir_p10,p10_must_run_mw,p10_load_mw,p50_must_run_mw,p50_load_mw,ir_case_class
DE,2018,0.4059062367977894,,,,,mixed
DE,2019,0.3020039544090348,,,,,mixed
DE,2020,0.254416125535358,,,,,mixed
DE,2021,0.284579911370024,,,,,mixed
DE,2022,0.3303288814071253,,,,,mixed
DE,2023,0.2534351283923276,,,,,mixed
DE,2024,0.2383825230901549,,,,,mixed
ES,2018,0.3089813620268453,,,,,mixed
ES,2019,0.3036748524442235,,,,,mixed
ES,2020,0.3269469791129838,,,,,mixed
ES,2021,0.3011517583195657,,,,,mixed
ES,2022,0.3243027490894576,,,,,mixed
ES,2023,0.323024782884982,,,,,mixed
ES,2024,0.317822347234112,,,,,mixed
