country,year,ir_p10,p10_must_run_mw,p10_load_mw,p50_must_run_mw,p50_load_mw,ir_case_class
DE,2025,0.0473199967771011,2208.396077771456,46669.404653047866,2244.1658585011546,60150.26454097229,must_run_floor_effect
DE,2026,0.0464299321527769,2208.396077771456,47564.05997977258,2244.1658585011546,61297.37272270509,must_run_floor_effect
DE,2027,0.0455727326612671,2208.396077771456,48458.71530649732,2244.1658585011546,62444.48090443791,must_run_floor_effect
DE,2028,0.0448489623986456,2207.767270240238,49226.719017849726,2243.198428039677,63420.025319683744,must_run_floor_effect
DE,2029,0.0439514728520209,2208.396077771456,50246.23600685349,2244.1658585011546,64739.02117591095,must_run_floor_effect
DE,2030,0.043183658245714,2208.396077771456,51139.624744289365,2244.1658585011546,65887.62190501079,must_run_floor_effect
DE,2031,0.042441220111366,2208.396077771456,52034.22691375527,2244.1658585011546,67034.5786185762,must_run_floor_effect
DE,2032,0.0418175303770598,2207.767270240238,52795.25716447784,2243.198428039677,68001.37860991061,must_run_floor_effect
DE,2033,0.0410303844696115,2208.396077771456,53823.43125268707,2244.1658585011546,69331.3015186199,must_run_floor_effect
DE,2034,0.0403595659356677,2208.396077771456,54718.03342215297,2244.1658585011546,70481.00163025898,must_run_floor_effect
DE,2035,0.0397103293932768,2208.396077771456,55612.63559161888,2244.1658585011546,71631.91222587295,must_run_floor_effect
ES,2025,0.0817745533600492,1907.1766960629911,23322.373742181007,1945.179478936571,29395.015506946715,must_run_floor_effect
ES,2026,0.0802316087654547,1907.1766960629911,23770.889371523645,1945.179478936571,29957.58980088943,must_run_floor_effect
ES,2027,0.0787415507152631,1907.1766960629911,24220.715476629623,1945.179478936571,30520.03549665365,must_run_floor_effect
ES,2028,0.0775275074724599,1907.0980524482025,24598.985761610616,1944.6687142945584,31002.11599856562,must_run_floor_effect
ES,2029,0.0759361142161389,1907.1766960629911,25115.542397054254,1945.179478936571,31649.594070646795,must_run_floor_effect
ES,2030,0.0746036766058186,1907.1766960629911,25564.111352579665,1945.179478936571,32215.07396853069,must_run_floor_effect
ES,2031,0.073327169977397,1907.1766960629911,26009.14090439974,1945.179478936571,32777.191107847255,must_run_floor_effect
ES,2032,0.0723022377695613,1907.0980524482025,26376.75003263974,1944.6687142945584,33254.44391178597,must_run_floor_effect
ES,2033,0.0709005437054141,1907.1766960629911,26899.32398808044,1945.179478936571,33906.38065188047,must_run_floor_effect
ES,2034,0.0697455587460696,1907.1766960629911,27344.77621731672,1945.179478936571,34470.4097098725,must_run_floor_effect
ES,2035,0.0686200093139341,1907.1766960629911,27793.30278633051,1945.179478936571,35032.59795054993,must_run_floor_effect
