country,year_range_used,marginal_tech,chosen_anchor_tech,ttl_obs,ttl_obs_price_cd,ttl_anchor,ttl_physical,ttl_regression,ttl_method,tca_q95,alpha,alpha_effective,corr_cd,anchor_confidence,anchor_distribution_error_p90_p95,anchor_error_p90,anchor_error_p95,anchor_status,dTCA_dCO2,dTCA_dGas,ttl_target,required_co2_eur_t,required_gas_eur_mwh_th,co2_required_base,co2_required_gas_override,co2_required_base_non_negative,co2_required_gas_override_non_negative,warnings_quality
DE,2025-2035,COAL,COAL,204.8443398652976,204.8443398652976,158.8684210526316,158.8684210526316,,anchor_distributional,158.8684210526316,45.97591881266598,45.97591881266598,0.1721523081215795,0.5629085137748667,34.96731889801066,-23.95871898335534,45.97591881266598,already_above_target,0.8973684210526316,1.4473684210526316,160.0,0.0,0.0,0.0,,0.0,,
ES,2025-2035,CCGT,CCGT,161.69364241883665,161.69364241883665,121.54545454545452,121.54545454545452,,anchor_distributional,121.54545454545452,40.14818787338211,40.14818787338211,0.1309825490773777,0.6442816330153167,28.457469358774667,-16.76675084416722,40.14818787338211,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
