country,year,dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit,objective_not_reached,objective_recommendation,pv_capacity_proxy_mw,power_grid_max_mw,duration_grid_max_h,notes_quality
BE,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,1.0,0.8471721929850347,0.0,0.008151421232843,90.12162981244096,90.12162981244096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4232162999687716,True,True,increase_grid_upper_bound,3075.7846875,1500.0,8.0,ok
CZ,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,1.0,0.977849668441902,0.0,0.0008013145370487,133.48762331931374,133.48762331931374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4622822999954223,True,False,,1311.244307636384,1500.0,8.0,ok
DE,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,,,0.0,0.0,127.9956494768802,127.9956494768802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3169628000468947,True,True,increase_grid_upper_bound,21963.55840765988,1500.0,8.0,ok
ES,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,,,0.0,0.0,95.40682213699849,95.40682213699849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3100292999879457,True,True,increase_grid_upper_bound,14442.668017057573,1500.0,8.0,ok
FR,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,,,0.0,0.0,133.13634098994672,133.13634098994672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3436017000349238,True,True,increase_grid_upper_bound,6448.049999999999,1500.0,8.0,ok
IT_NORD,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,,,0.0,0.0,118.9755343181332,118.9755343181332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3296942000160925,True,True,increase_grid_upper_bound,4194.571334800102,1500.0,8.0,ok
NL,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,,,0.0,0.0,96.80013784036832,96.80013784036832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.2686864999704994,True,True,increase_grid_upper_bound,1275.7543123735045,1500.0,8.0,ok
