country,year_range_used,marginal_tech,chosen_anchor_tech,ttl_obs,ttl_obs_price_cd,ttl_anchor,ttl_physical,ttl_regression,ttl_method,tca_q95,alpha,alpha_effective,corr_cd,anchor_confidence,anchor_distribution_error_p90_p95,anchor_error_p90,anchor_error_p95,anchor_status,dTCA_dCO2,dTCA_dGas,ttl_target,required_co2_eur_t,required_gas_eur_mwh_th,co2_required_base,co2_required_gas_override,co2_required_base_non_negative,co2_required_gas_override_non_negative,warnings_quality
BE,2025-2035,CCGT,CCGT,163.04650320236055,163.04650320236055,162.45454545454544,162.45454545454544,,anchor_distributional,162.45454545454544,0.5919577478151155,0.5919577478151155,0.1272351152418492,0.9577336466522252,3.3813082678219786,-6.170658787828842,0.5919577478151155,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
CZ,2025-2035,COAL,COAL,191.4165791068644,191.4165791068644,191.43421052631575,191.43421052631575,,anchor_distributional,191.43421052631575,-0.0176314194513622,-0.0176314194513622,0.284289448269542,0.8969373106633357,8.245015146933142,-16.47239887441492,-0.0176314194513622,already_above_target,0.8973684210526316,1.4473684210526316,160.0,0.0,0.0,0.0,,0.0,,
DE,2025-2035,COAL,COAL,224.63666227906964,224.63666227906964,191.43421052631575,191.43421052631575,,anchor_distributional,191.43421052631575,33.20245175275386,33.20245175275386,0.1489377386458565,0.6446262831724544,28.42989734620365,23.657342939653432,33.20245175275386,already_above_target,0.8973684210526316,1.4473684210526316,160.0,0.0,0.0,0.0,,0.0,,
ES,2025-2035,CCGT,CCGT,175.55564987795762,175.55564987795762,162.45454545454544,162.45454545454544,,anchor_distributional,162.45454545454544,13.10110442341218,13.10110442341218,0.1163649554078018,0.8774705833452782,9.802353332377749,6.503602241343316,13.10110442341218,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
FR,2025-2035,CCGT,CCGT,191.81674864685388,191.81674864685388,162.45454545454544,162.45454545454544,,anchor_distributional,162.45454545454544,29.36220319230844,29.36220319230844,0.2188553708248618,0.7264334821372177,21.885321429022586,14.408439665736722,29.36220319230844,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
IT_NORD,2025-2035,CCGT,CCGT,159.5973949683929,159.5973949683929,162.45454545454544,162.45454545454544,,anchor_distributional,162.45454545454544,-2.857150486152534,-2.857150486152534,0.2157364611007575,0.932517935220102,5.398565182391835,-7.939979878631135,-2.857150486152534,ok,0.3672727272727272,1.818181818181818,160.0,93.31683168316836,66.15,93.31683168316836,,93.31683168316836,,
NL,2025-2035,CCGT,CCGT,165.58249392710047,165.58249392710047,162.45454545454544,162.45454545454544,,anchor_distributional,162.45454545454544,3.1279484725550333,3.1279484725550333,0.1250775714741455,0.9655670292401096,2.754637660791232,-2.381326849027431,3.1279484725550333,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
