country,year,dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit,objective_not_reached,objective_recommendation,pv_capacity_proxy_mw,power_grid_max_mw,duration_grid_max_h,notes_quality
BE,2024,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,0.9878408393166542,0.9878408393166542,0.0051635425,0.0051635425,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4161273000063374,True,False,,6151.411250000001,1500.0,8.0,ok
CZ,2024,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,0.988700571583634,0.988700571583634,0.0224964499999999,0.0224964499999999,53.46276957278948,53.46276957278948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4253088000114076,True,False,,2445.3778,1500.0,8.0,ok
DE,2024,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,1.0,1.0,0.0,0.0,46.22796099131209,46.22796099131209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3145065999706276,True,False,,40714.24005000002,1500.0,8.0,ok
ES,2024,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,0.9994023008613372,0.9994023008613372,0.002132,0.002132,42.80117347476487,42.80117347476487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3905552999931387,True,False,,20284.0,1500.0,8.0,ok
FR,2024,SURPLUS_FIRST,FAR_TARGET,1500.0,12000.0,8.0,0.858105007486948,0.868429258985565,7.82143341,7.252347467118,39.24796162782507,39.24796162782507,13560078.930803318,0.0,12000.0,1500.0,1500.0,569085.9428820002,506424.1286479484,5628.498911788116,v2.1.0,0.56542299996363,True,True,increase_grid_upper_bound,12893.800000000005,1500.0,8.0,ok
IT_NORD,2024,SURPLUS_FIRST,FAR_TARGET,1500.0,3000.0,2.0,0.3147432357813363,1.0,0.001241,0.0,96.09890313752672,96.09890313752672,129538.01490649104,0.0,1164.1611915881754,1241.0,1407.124727947029,1241.0,2499.204727947029,1407.124727947029,v2.1.0,0.4031692999997176,True,False,,6024.0,1500.0,8.0,ok
NL,2024,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,,,0.0,0.0,46.5701146150674,46.5701146150674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.3381249000085518,True,True,increase_grid_upper_bound,339.3714000000001,1500.0,8.0,ok
