scenario_id,country,year,dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,far_before_trivial,far_after_trivial,h_negative_before,h_negative_after,h_below_5_before,h_below_5_after,delta_h_negative,delta_h_below_5,baseload_price_before,baseload_price_after,capture_ratio_pv_before,capture_ratio_pv_after,capture_ratio_wind_before,capture_ratio_wind_after,delta_capture_ratio_pv,delta_capture_ratio_wind,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,wind_capture_price_before,wind_capture_price_after,days_spread_gt50_before,days_spread_gt50_after,avg_daily_spread_before,avg_daily_spread_after,low_residual_share_before,low_residual_share_after,sr_hours_share_before,sr_hours_share_after,ir_p10_before,ir_p10_after,turned_off_family_low_price,turned_off_family_physical,turned_off_family_value_pv,turned_off_family_value_wind,turned_off_family_any,revenue_bess_price_taker,soc_min,soc_max,soc_start_mwh,soc_end_mwh,soc_end_target_mwh,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,simultaneous_charge_discharge_hours,eta_roundtrip,eta_charge,eta_discharge,soc_boundary_mode,engine_version,compute_time_sec,cache_hit,bess_power_mw,duration_h,bess_energy_mwh
HIST,DE,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,3000.0,2.0,1.0,1.0,False,False,457,81,756,123,-376.0,-633.0,78.51545827166116,78.04563886209044,0.5887752808034911,0.7593084487605102,0.838449266989748,0.8882736021619217,0.1705331679570191,0.0498243351721737,0.0,0.0,46.22796099131209,59.26071297689688,65.83122843523844,69.32588076505755,319,214,112.00633879781418,56.96155194292229,0.0925546448087431,0.1087204007285974,0.0757058287795992,0.0643214936247723,0.2263046487454366,0.226331133795226,False,False,False,False,False,5376304.020088216,0.0,3000.0,0.0,0.0,0.0,1500.0,1500.0,314849.0825168576,277067.1926148347,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,1.0337220000001253,True,1500.0,2.0,3000.0
HIST,DE,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,6000.0,4.0,1.0,1.0,False,False,457,64,756,97,-393.0,-659.0,78.51545827166116,78.09909678740799,0.5887752808034911,0.762572020846529,0.838449266989748,0.8886341986934077,0.1737967400430379,0.0501849317036596,0.0,0.0,46.22796099131209,59.55618606346237,65.83122843523844,69.40152829235718,319,211,112.00633879781418,56.18383201727477,0.0925546448087431,0.1112249544626593,0.0757058287795992,0.0619307832422586,0.2263046487454366,0.2261115752389469,False,False,False,False,False,16244230.796752706,0.0,6000.0,0.0,0.0,0.0,1500.0,1500.0,559691.5594253466,492528.57229430496,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,1.0337220000001253,True,1500.0,4.0,6000.0
HIST,DE,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,9000.0,6.0,1.0,1.0,False,False,457,47,756,81,-410.0,-675.0,78.51545827166116,78.13124247754322,0.5887752808034911,0.7646729338149849,0.838449266989748,0.8888655393561528,0.1758976530114938,0.0504162723664047,0.0,0.0,46.22796099131209,59.74484640791295,65.83122843523844,69.44816898536781,319,211,112.00633879781418,55.81722108646019,0.0925546448087431,0.1124772313296903,0.0757058287795992,0.0609061930783242,0.2263046487454366,0.2260055334340212,False,False,False,False,False,23352032.12455739,0.0,9000.0,0.0,0.0,0.0,1500.0,1500.0,719026.1229530149,632742.9881986531,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,1.0337220000001253,True,1500.0,6.0,9000.0
HIST,DE,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,12000.0,8.0,1.0,1.0,False,False,457,42,756,76,-415.0,-680.0,78.51545827166116,78.1493029689629,0.5887752808034911,0.7656665198715893,0.838449266989748,0.889050551931117,0.1768912390680982,0.050601284941369,0.0,0.0,46.22796099131209,59.83630483463628,65.83122843523844,69.47868093758855,319,211,112.00633879781418,55.69906335390933,0.0925546448087431,0.1139571948998178,0.0757058287795992,0.0594262295081967,0.2263046487454366,0.2260278888393446,False,False,False,False,False,26455540.167516623,0.0,12000.0,0.0,0.0,0.0,1500.0,1500.0,806019.7904996732,709297.4156397125,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,1.0337220000001253,True,1500.0,8.0,12000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,2.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,694,-247.0,-996.0,63.03954912899921,60.30166671045595,0.6789574809169381,0.498110920417288,0.8821362744913085,0.9210045021837004,-0.18084656049965,0.0388682276923918,0.002132,0.002132,42.80117347476487,30.03691870784175,55.60947301426717,55.53810652951089,272,355,71.5241256830601,85.71764429141909,0.0837887067395264,0.0837887067395264,0.1691712204007286,0.1691712204007286,0.2951989701260838,0.2951989701260838,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,0.0,2.0,0.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,4.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,694,-247.0,-996.0,63.03954912899921,60.30166671045595,0.6789574809169381,0.498110920417288,0.8821362744913085,0.9210045021837004,-0.18084656049965,0.0388682276923918,0.002132,0.002132,42.80117347476487,30.03691870784175,55.60947301426717,55.53810652951089,272,355,71.5241256830601,85.71764429141909,0.0837887067395264,0.0837887067395264,0.1691712204007286,0.1691712204007286,0.2951989701260838,0.2951989701260838,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,0.0,4.0,0.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,6.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,694,-247.0,-996.0,63.03954912899921,60.30166671045595,0.6789574809169381,0.498110920417288,0.8821362744913085,0.9210045021837004,-0.18084656049965,0.0388682276923918,0.002132,0.002132,42.80117347476487,30.03691870784175,55.60947301426717,55.53810652951089,272,355,71.5241256830601,85.71764429141909,0.0837887067395264,0.0837887067395264,0.1691712204007286,0.1691712204007286,0.2951989701260838,0.2951989701260838,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,0.0,6.0,0.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,8.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,694,-247.0,-996.0,63.03954912899921,60.30166671045595,0.6789574809169381,0.498110920417288,0.8821362744913085,0.9210045021837004,-0.18084656049965,0.0388682276923918,0.002132,0.002132,42.80117347476487,30.03691870784175,55.60947301426717,55.53810652951089,272,355,71.5241256830601,85.71764429141909,0.0837887067395264,0.0837887067395264,0.1691712204007286,0.1691712204007286,0.2951989701260838,0.2951989701260838,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,0.0,8.0,0.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,250.0,500.0,2.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,673,-247.0,-1017.0,63.03954912899921,60.29589828805355,0.6789574809169381,0.4991646993987454,0.8821362744913085,0.9206857878455632,-0.1797927815181926,0.0385495133542546,0.002132,0.002132,42.80117347476487,30.097583943933586,55.60947301426717,55.51357661919252,272,354,71.5241256830601,85.49181590789226,0.0837887067395264,0.0923269581056466,0.1691712204007286,0.1627959927140255,0.2951989701260838,0.2950872412096439,False,False,False,True,True,3038355.3078552177,0.0,469.04157598234303,0.0,0.0,0.0,250.0,250.0,104618.0,92063.84,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,250.0,2.0,500.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,250.0,1000.0,4.0,0.9994023008613372,0.9995957400760076,False,False,247,0,1690,656,-247.0,-1034.0,63.03954912899921,60.28392074244607,0.6789574809169381,0.5005502328720177,0.8821362744913085,0.9203341380071977,-0.1784072480449203,0.038197863515889,0.002132,0.001442,42.80117347476487,30.17513056606964,55.60947301426717,55.48135023219332,272,354,71.5241256830601,85.07765816734654,0.0837887067395264,0.0938069216757741,0.1691712204007286,0.161316029143898,0.2951989701260838,0.294864036912371,False,False,False,True,True,8826555.504374716,0.0,938.083151964686,0.0,0.0,0.0,250.0,250.0,195152.0,171733.76,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,250.0,4.0,1000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,250.0,1500.0,6.0,0.9994023008613372,0.9997120839514978,False,False,247,0,1690,647,-247.0,-1043.0,63.03954912899921,60.27013655263264,0.6789574809169381,0.5017026314363257,0.8821362744913085,0.9200480995506278,-0.1772548494806124,0.0379118250593193,0.002132,0.001027,42.80117347476487,30.237686105482474,55.60947301426717,55.45142459490649,272,354,71.5241256830601,84.87807013159701,0.0837887067395264,0.094603825136612,0.1691712204007286,0.1605191256830601,0.2951989701260838,0.2948138624718761,False,False,False,True,True,13519722.24101098,0.0,1407.1247279470292,0.0,0.0,0.0,250.0,250.0,272236.0,239567.68,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,250.0,6.0,1500.0
