scenario_id,country,year,dispatch_mode,objective,bess_power_mw_test,bess_energy_mwh_test,bess_duration_h_test,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,far_before_trivial,far_after_trivial,h_negative_before,h_negative_after,h_below_5_before,h_below_5_after,delta_h_negative,delta_h_below_5,baseload_price_before,baseload_price_after,capture_ratio_pv_before,capture_ratio_pv_after,capture_ratio_wind_before,capture_ratio_wind_after,delta_capture_ratio_pv,delta_capture_ratio_wind,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,wind_capture_price_before,wind_capture_price_after,days_spread_gt50_before,days_spread_gt50_after,avg_daily_spread_before,avg_daily_spread_after,low_residual_share_before,low_residual_share_after,sr_hours_share_before,sr_hours_share_after,ir_p10_before,ir_p10_after,turned_off_family_low_price,turned_off_family_physical,turned_off_family_value_pv,turned_off_family_value_wind,turned_off_family_any,revenue_bess_price_taker,soc_min,soc_max,soc_start_mwh,soc_end_mwh,soc_end_target_mwh,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,simultaneous_charge_discharge_hours,eta_roundtrip,eta_charge,eta_discharge,soc_boundary_mode,charge_vs_surplus_violation_hours,engine_version,compute_time_sec,cache_hit,bess_power_mw,duration_h,bess_energy_mwh,objective_met,objective_reason,objective_not_reached,objective_target_value,objective_recommendation,pv_capacity_proxy_mw,power_grid_max_mw,duration_grid_max_h,grid_expansions_used,notes_quality
HIGH_CO2,DE,2035,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,0.0,0.0,143.20898183105652,143.20898183105652,0.9654348996582968,0.9654348996582968,0.9617396344673113,0.9617396344673113,0.0,0.0,0.0,0.0,138.25894900423287,138.25894900423287,137.7297538386361,137.7297538386361,122,122,36.08911424822842,36.08911424822842,0.1,0.1,0.0,0.0,0.0437046910293259,0.0437046910293259,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,0.0,v2.2.2,0.4893044999998892,True,0.0,2.0,0.0,True,already_met,False,200.0,,21963.55840765988,1500.0,8.0,0,ok
HIGH_CO2,ES,2035,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,0.0,0.0,104.12992291507832,104.12992291507832,0.929952756488147,0.929952756488147,0.97460552174514,0.97460552174514,0.0,0.0,0.0,0.0,96.83590884777534,96.83590884777534,101.48559785193112,101.48559785193112,195,195,45.73996411136294,45.73996411136294,0.1,0.1,0.0,0.0,0.0755062587967574,0.0755062587967574,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,0.0,v2.2.2,0.4916246999991926,True,0.0,2.0,0.0,True,already_met,False,200.0,,14442.668017057573,1500.0,8.0,0,ok
