country,year,n_hours_expected,n_hours_with_price,n_hours_with_load,n_hours_with_vre,n_hours_with_must_run,missing_share_price,missing_share_load,missing_share_generation,missing_share_net_position,load_net_mode,must_run_mode,entsoe_code_used,data_version_hash,load_total_twh,load_net_twh,gen_solar_twh,gen_wind_on_twh,gen_wind_off_twh,gen_vre_twh,gen_primary_twh,gen_must_run_twh,exports_twh,vre_penetration_pct_gen,pv_penetration_pct_gen,wind_penetration_pct_gen,vre_penetration_proxy,baseload_price_eur_mwh,peakload_price_eur_mwh,offpeak_price_eur_mwh,capture_rate_pv_eur_mwh,capture_rate_wind_eur_mwh,capture_ratio_pv,capture_ratio_wind,capture_price_pv_eur_mwh,capture_price_wind_eur_mwh,capture_ratio_pv_vs_baseload,capture_ratio_wind_vs_baseload,capture_ratio_pv_vs_ttl,capture_ratio_wind_vs_ttl,h_negative,h_negative_obs,h_below_5,h_below_5_obs,days_spread_50_obs,days_spread_gt50,avg_daily_spread_obs,max_daily_spread_obs,surplus_twh,surplus_unabsorbed_twh,sr_energy_share_load,sr_energy_share_gen,sr_energy,sr_hours,far_observed,far_energy,ir_p10,ir_mean,ttl_price_based_eur_mwh,ttl_eur_mwh,tca_ccgt_median_eur_mwh,tca_method,h_regime_a,h_regime_b,h_regime_c,h_regime_d,regime_coherence,nrl_price_corr,completeness,quality_flag,scenario_id,mode,horizon_year,calib_mustrun_scale,calib_vre_scale_pv,calib_vre_scale_wind_on,calib_vre_scale_wind_off,calib_export_cap_eff_gw,calib_export_coincidence_used,calib_flex_realization_factor,calib_price_b_floor,calib_price_b_intercept,calib_price_b_slope_surplus_norm,vre_penetration_share_gen,pv_penetration_share_gen,wind_penetration_share_gen,sr_hours_share,p10_load_mw,p10_must_run_mw,p50_load_mw,p50_must_run_mw,ir_p10_excess,flag_h_negative_stage2,flag_h_negative_strong_stage2,flag_h_below_5_stage2,flag_p10_price_below_0,flag_capture_pv_low,flag_capture_wind_low,flag_sr_high,flag_far_low,flag_ir_high,flag_spread_high,low_price_flags_count,capture_flags_count,physical_flags_count,stage2_points_low_price,stage2_points_capture,stage2_points_physical,stage2_points_vol,stage2_market_score,score_breakdown,phase2_candidate_year,flag_capture_only_stage2,is_phase2_market,is_phase2_physical,signal_low_price,signal_value,signal_physical,flag_non_capture_stage2,active_flags,is_stage1_criteria,phase_market,stress_phys_state,quality_ok
BE,2025,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,080e2f0edab546bc069d72b3c35791b79c4c68c2d6c877453f1f0dddaf1db2d4,91.88155,91.88155,4.161571546875,8.231013711941307,3.5080103025,15.900595561316306,60.22619556131631,44.32560000000001,0.8106414,26.4014610471749,6.909902755916406,19.4915582912585,0.1730553692369829,85.94129864392687,88.76104311646915,84.37210182658455,82.64476570558924,77.5804273580605,0.961642039504245,0.9027141616685682,82.64476570558924,77.5804273580605,0.961642039504245,0.9027141616685682,0.5656540552151519,0.5309916842978429,163,163,192,192,142,142,31.621948516004387,171.73460178192462,0.1128073450201457,0.0292506497012163,0.0012277475186274,0.0018730611151636,0.0018730611151636,0.021917808219178,0.7407026138591183,0.7407026138591183,0.5009774757808653,0.4824211171883801,146.1047878003005,146.1047878003005,,none,57,135,7711,857,1.0,0.7295971167512406,1.0,OK,DEMAND_UP,SCEN,2025,2945.72675,2.66535,3.4558,0.5091,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.264014610471749,0.069099027559164,0.1949155829125849,0.021917808219178,8497.028203652899,4256.8197411048495,10483.588372944325,5154.889642246361,-0.4990225242191347,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2026,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,2f4f8c6576ab99bf62e8a4bfb2c76e95eb338e9bfe4a558aafbd28170c3b3d15,93.63168,93.63168,4.161571546875,8.319187833017775,3.5080103025,15.988769682392778,60.31436968239277,44.32560000000001,0.8106414,26.50905541513151,6.899801106749962,19.609254308381548,0.1707623924124054,87.16855724374581,89.25540031125367,86.00722240233951,83.88095427021389,79.41030738860162,0.962284531515889,0.9109971519495256,83.88095427021389,79.41030738860162,0.962284531515889,0.9109971519495256,0.569363457583838,0.5390177970188502,125,125,152,152,137,137,30.16738133178818,148.56951867842196,0.088312296451749,0.0189600649738729,0.0009431882077919,0.0014641999396957,0.0014641999396957,0.0173515981735159,0.7853066250606208,0.7853066250606208,0.4916133833103642,0.4734038735607436,147.3240917606001,147.3240917606001,,none,41,111,7747,861,1.0,0.7266089116077254,1.0,OK,DEMAND_UP,SCEN,2026,2945.72675,2.7117,3.49282,0.51836,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2650905541513151,0.0689980110674996,0.1960925430838154,0.0173515981735159,8658.87684432188,4256.8197411048495,10683.276368185385,5154.889642246361,-0.5083866166896358,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2027,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,1a77f831fb88e212b20be6ec2c68d0a4ad70c189d13dd993b09902713b708470,95.38181,95.38181,4.161571546875,8.407361954094245,3.5080103025,16.076943803469245,60.40254380346925,44.32560000000001,0.8106414,26.61633565595934,6.88972894985257,19.726606706106768,0.1685535617689499,88.30633074889288,90.6935888488712,86.97781398110111,85.07048856556635,81.01181122105599,0.9633566228391038,0.917395282241094,85.07048856556635,81.01181122105599,0.9633566228391038,0.917395282241094,0.5727157039378935,0.5453916778083563,98,98,119,119,129,129,28.051208809417115,144.80311301288705,0.0696587794439766,0.0121586833447774,0.0007303151349715,0.0011532424804926,0.0011532424804926,0.0135844748858447,0.8254536837735413,0.8254536837735413,0.482592928251554,0.4647175389101969,148.53877409094335,148.53877409094335,,none,26,93,7776,865,1.0,0.7237069197153578,1.0,OK,DEMAND_UP,SCEN,2027,2945.72675,2.75805,3.52984,0.52762,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2661633565595934,0.0688972894985257,0.1972660670610677,0.0135844748858447,8820.725484990862,4256.8197411048495,10882.96436342644,5154.889642246361,-0.517407071748446,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2028,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,1530477286d99ce8831d2652f4e51efe8f66772577f364817711fb8d9981ebb6,97.13194,97.13194,4.162940811875,8.542130979036411,3.531251535,16.23632332591141,60.68336332591141,44.44704,0.813945,26.75580659349941,6.860102314232558,19.89570427926686,0.1671574080154418,89.24273851317575,92.97362787385212,87.1875875941591,86.1455381664444,82.24554124342306,0.9652946514379532,0.9215936513566352,86.1455381664444,82.24554124342306,0.9652946514379532,0.9215936513566352,0.5755379527841219,0.5494820908937101,75,75,99,99,126,126,27.52953840409643,145.24887936253924,0.0568845831867134,0.0093863372041322,0.0005856424074996,0.000937399973716,0.000937399973716,0.0112704918032786,0.8349933026084881,0.8349933026084881,0.4750677417766085,0.4575944843683757,149.6782927167909,149.6782927167909,,none,18,81,7816,869,1.0,0.7217355463829723,1.0,OK,DEMAND_UP,SCEN,2028,2945.72675,2.8044,3.56686,0.53688,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2675580659349941,0.0686010231423255,0.1989570427926686,0.0112704918032786,8959.782890436058,4256.503824568152,11053.365728990457,5153.907119909758,-0.5249322582233915,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2029,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,1bb460752eed1fd43acf79fa954a84f1ece75563259b211bc743ad21a20934ee,98.88207,98.88207,4.161571546875,8.58371019624719,3.5080103025,16.25329204562219,60.5788920456222,44.32560000000001,0.8106414,26.829959242869236,6.8696725977439534,19.96028664512528,0.1643704672204191,90.35005590800657,99.19131755975924,85.4298655218499,87.36661804439845,83.72948602535422,0.966979125429144,0.926723123565155,87.36661804439845,83.72948602535422,0.966979125429144,0.926723123565155,0.5786396953535239,0.5545505293703473,52,52,70,70,126,126,27.334066849982356,137.27242326652177,0.042999559961012,0.006472132650426,0.0004348569964303,0.0007098109342876,0.0007098109342876,0.0079908675799086,0.8494837468966107,0.8494837468966107,0.4655099452290325,0.4482673147922572,150.9862160269202,150.9862160269202,,none,15,55,7821,869,1.0,0.7170548593383443,1.0,OK,DEMAND_UP,SCEN,2029,2945.72675,2.85075,3.60388,0.54614,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2682995924286923,0.0686967259774395,0.1996028664512528,0.0079908675799086,9144.422766328826,4256.8197411048495,11282.340353908558,5154.889642246361,-0.5344900547709674,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2030,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,minus_psh_pump,observed,SCEN:DEMAND_UP,f2d0e932f568665449331f889bcdb0d3accad91dd40a4ed69c70138e8216beee,100.6322,100.20923987825,4.161571546875,8.67188431732366,3.5080103025,16.34146616669866,60.66706616669867,44.32560000000001,0.8106414,0.2693630531233568,0.0685968814684394,0.2007661716549174,0.1630734469850569,91.83885953599857,97.87500617063432,88.47972462845074,88.78592347317336,85.19543330795629,0.9667576875600408,0.92766214365458,88.78592347317336,85.19543330795629,0.9667576875600408,0.92766214365458,0.5812470122838466,0.5577414654637188,48,48,70,70,127,127,27.93575334970304,145.11491788277544,0.0436808412160956,0.0080141619401451,0.0004358963431831,0.0007200091248202,0.0007200091248202,0.0079908675799086,0.8165291300023759,0.8165291300023759,0.4614596465102027,0.4423304682667361,152.75076103069168,152.75076103069168,,none,15,55,7821,869,1.0,0.7175135859050975,1.0,OK,DEMAND_UP,SCEN,2030,2945.72675,2.8971,3.6409,0.5554,1.65,0.45,0.8382926695408538,-48.79599999999999,0.035,-10.317355543065132,,,,,,,,,,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2031,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,6623f901222ef118c1d9a616359e8320c9ff33a2da8218ecee140f2f41afbe73,102.38233,102.38233,4.161571546875,8.76005843840013,3.5080103025,16.42964028777513,60.75524028777513,44.32560000000001,0.8106414,27.04234270155791,6.849732676824538,20.19261002473337,0.1604733969990244,92.18583807202842,95.09454814951344,90.56713161099732,89.28102960525645,86.04234279524802,0.9684896451827848,0.9333574938920636,89.28102960525645,86.04234279524802,0.9684896451827848,0.9333574938920636,0.5819725019836139,0.5608613356552749,31,31,40,40,121,121,26.491071089747745,123.5230099084734,0.028605241109734,0.0024316242657773,0.0002793962699396,0.0004708275528866,0.0004708275528866,0.0045662100456621,0.9149937503952766,0.9149937503952766,0.4495950325591668,0.4329418953446362,153.41107921928972,153.41107921928972,,none,7,33,7848,872,1.0,0.712200285212668,1.0,OK,DEMAND_UP,SCEN,2031,2945.72675,2.94345,3.67792,0.56466,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2704234270155791,0.0684973267682453,0.2019261002473337,0.0045662100456621,9468.120047666787,4256.8197411048495,11681.716344390674,5154.889642246361,-0.5504049674408331,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2032,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,7691ccddeabe0d0ceba507593906c6bbf83b346251c157fa82e63e55d4f38ca7,104.13246,104.13246,4.162940811875,8.896761874382937,3.531251535,16.590954221257938,61.037994221257925,44.44704,0.813945,27.181355535893,6.820245103049532,20.361110432843464,0.1593254804626524,92.99212475477852,95.22808819196712,91.7456940727713,90.06806572349659,86.97808432513166,0.9685558423469436,0.9353274221284223,90.06806572349659,86.97808432513166,0.9685558423469436,0.9353274221284223,0.5827659594604536,0.5627729024333245,28,28,31,31,118,118,25.94027026765337,120.56736198458748,0.0248689696808365,0.0011715748905904,0.0002388205337781,0.0004074342546494,0.0004074342546494,0.0035291438979963,0.9528900913215848,0.9528900913215848,0.4431303302561086,0.4268317487169706,154.55272268628207,154.55272268628207,,none,5,26,7877,876,1.0,0.7109121635432228,1.0,OK,DEMAND_UP,SCEN,2032,2945.72675,2.9898,3.71494,0.57392,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.27181355535893,0.0682024510304953,0.2036111043284346,0.0035291438979963,9605.53483691376,4256.503824568152,11850.006955893909,5153.907119909758,-0.5568696697438913,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,0,0,1,low=0;cap=1;phys=0;vol=0,False,True,False,False,False,True,False,0,flag_capture_pv_low,False,uncertain,pas_de_surplus_structurel,True
BE,2033,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,76135cefe37078a62b200268dab02d46bf18646c1fcd56e6e84d3f8d1fd847d7,105.88259,105.88259,4.161571546875,8.936406680553068,3.5080103025,16.60598852992807,60.93158852992807,44.32560000000001,0.8106414,27.253496799565013,6.829908176168656,20.42358862339636,0.1568339849821209,93.84136427658058,97.73747519802662,91.68606887322746,90.92375071991466,87.88399073859678,0.968909088447747,0.9365165502024724,90.92375071991466,87.88399073859678,0.968909088447747,0.9365165502024724,0.5832277114740793,0.5637292609229603,25,25,28,28,116,116,25.78492982217283,114.35614449693924,0.0202482342598868,0.0,0.0001912328954163,0.0003323109531264,0.0003323109531264,0.0031963470319634,1.0,1.0,0.4347323482532243,0.418629729401217,155.89751469474825,155.89751469474825,,none,0,28,7858,874,1.0,0.7105957763370515,1.0,OK,DEMAND_UP,SCEN,2033,2945.72675,3.03615,3.75196,0.58318,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2725349679956501,0.0682990817616865,0.2042358862339636,0.0031963470319634,9791.817329004749,4256.8197411048495,12081.092334872792,5154.889642246361,-0.5652676517467756,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,0,0,1,low=0;cap=1;phys=0;vol=0,False,True,False,False,False,True,False,0,flag_capture_pv_low,False,uncertain,pas_de_surplus_structurel,True
BE,2034,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:DEMAND_UP,04923fda00746f547c13dfd936ce34811f0ec4967b5e8dcd84d2ef305a453bdd,107.63272,107.63272,4.161571546875,9.024580801629542,3.5080103025,16.694162651004543,61.01976265100456,44.32560000000001,0.8106414,27.35861616913338,6.820038895720761,20.538577273412617,0.1551030453472191,94.62322069230216,101.68478046145222,90.71682592638936,91.71386552746236,88.68661949486962,0.96925326422464,0.937260630593654,91.71386552746236,88.68661949486962,0.96925326422464,0.937260630593654,0.5836380181656856,0.5643735823598114,20,20,26,26,117,117,26.13402316298768,112.49723161025884,0.0168021726148707,0.0,0.0001561065502652,0.0002753562433693,0.0002753562433693,0.0029680365296803,1.0,1.0,0.4276635115217135,0.4118227245395267,157.14169172136806,157.14169172136806,,none,0,26,7860,874,1.0,0.7105463162785306,1.0,OK,DEMAND_UP,SCEN,2034,2945.72675,3.0825,3.78898,0.59244,1.65,0.45,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2735861616913338,0.0682003889572076,0.2053857727341261,0.0029680365296803,9953.665969673732,4256.8197411048495,12280.780330113848,5154.889642246361,-0.5723364884782864,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,0,0,1,low=0;cap=1;phys=0;vol=0,False,True,False,False,False,True,False,0,flag_capture_pv_low,False,uncertain,pas_de_surplus_structurel,True
