country,year_range_used,marginal_tech,chosen_anchor_tech,ttl_obs,ttl_obs_price_cd,ttl_anchor,ttl_physical,ttl_regression,ttl_method,tca_q95,alpha,alpha_effective,corr_cd,anchor_confidence,anchor_distribution_error_p90_p95,anchor_error_p90,anchor_error_p95,anchor_status,dTCA_dCO2,dTCA_dGas,ttl_target,required_co2_eur_t,required_gas_eur_mwh_th,co2_required_base,co2_required_gas_override,co2_required_base_non_negative,co2_required_gas_override_non_negative,warnings_quality
DE,2025-2035,COAL,COAL,224.63666227906964,224.63666227906964,191.43421052631575,191.43421052631575,,anchor_distributional,191.43421052631575,33.20245175275386,33.20245175275386,0.1489377386458565,0.6446262831724544,28.42989734620365,23.657342939653432,33.20245175275386,already_above_target,0.8973684210526316,1.4473684210526316,160.0,0.0,0.0,0.0,,0.0,,
ES,2025-2035,CCGT,CCGT,175.55564987795762,175.55564987795762,162.45454545454544,162.45454545454544,,anchor_distributional,162.45454545454544,13.10110442341218,13.10110442341218,0.1163649554078018,0.8774705833452782,9.802353332377749,6.503602241343316,13.10110442341218,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
