country,year,must_run_scope_coverage,lowload_p20_mw,ir_p10,scope_status,scope_reason,load_net_mode,must_run_mode_hourly
DE,2025,0.1210883960948023,45497.41732198372,0.0397734184083868,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2026,0.1200297158642886,46368.73413967627,0.0390248295150877,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2027,0.1189893873432747,47240.3583757237,0.0383038989422168,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2028,0.1177890218339833,47984.52688687058,0.0376916538300246,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2029,0.116961909244487,48984.95745810875,0.0369399736202773,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2030,0.1159738611972651,49857.25699930128,0.0362933919632942,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2031,0.1148440404351236,50727.20691244901,0.0356690559117444,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2032,0.113547236745382,51460.76697815727,0.0351445814256266,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2033,0.1126201860060584,52465.619224149166,0.0344826812099666,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2034,0.1116078475859273,53334.35736120567,0.0339186044050557,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
DE,2035,0.1106358325043921,54203.072971548216,0.0333744913314852,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2025,0.1388669960231983,22488.872893838576,0.0687295863301873,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2026,0.1379125521445889,22919.606323203538,0.0674411151793928,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2027,0.1370244527756159,23353.46819397289,0.0661983660297048,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2028,0.1362499919596587,23719.64849340728,0.0651768022139222,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2029,0.1351148916194498,24214.50488227562,0.0638384768028323,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2030,0.1342119492928036,24647.23053829461,0.0627178607156246,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2031,0.1333198228382505,25079.76427605847,0.0616389713182582,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2032,0.1325952873751455,25441.11276859241,0.0607610291219921,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2033,0.1315161264397404,25939.890652187445,0.0595784821443234,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2034,0.1306324570524807,26369.07363817401,0.0586071747343783,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
ES,2035,0.1297820953899646,26801.605150785486,0.057659324899342,INFO,coverage_coherent,net_of_psh_pump,floor_quantile
