country,tech,x_axis_used,x_unit,phase2_years,slope,slope_simple,slope_conditional_ttl,intercept,r2,p_value,n,slope_method,robust_flag,mean_sr_energy_phase2,mean_far_energy_phase2,mean_ir_p10_phase2,mean_ttl_phase2,vre_load_corr_phase2,surplus_load_trough_share_phase2
DE,PV,pv_penetration_pct_gen,pct_point,2019-2024,-2.327766838978395,-2.327766838978395,-2.172061743203842,0.6710851129884647,0.2995432221518992,0.2610126852558038,6,OLS,NOT_SIGNIFICANT,0.00717243720449,0.992624337941795,0.2771910873673374,200.27675,0.2374520070022607,0.601948261932339
DE,WIND,wind_penetration_pct_gen,pct_point,2019-2024,0.5350253354052343,0.5350253354052343,0.267718628177812,0.2872062540597112,0.0641806521186109,0.6281212218496589,6,OLS,NOT_SIGNIFICANT,0.00717243720449,0.992624337941795,0.2771910873673374,200.27675,0.2374520070022607,0.601948261932339
ES,PV,pv_penetration_pct_gen,pct_point,2021-2024,-1.314478355893604,-1.314478355893604,-0.477668309797018,0.6260373058074461,0.2668012517331548,0.4834719255130901,4,OLS,NOT_SIGNIFICANT,0.0197380037042228,0.9868909001174349,0.3165754093820293,205.53175,0.1223440552215506,0.5499618097051325
ES,WIND,wind_penetration_pct_gen,pct_point,2021-2024,-4.851543962392885,-4.851543962392885,-6.695979642923661,1.632781364747644,0.3006806284716965,0.4516564685603591,4,OLS,NOT_SIGNIFICANT,0.0197380037042228,0.9868909001174349,0.3165754093820293,205.53175,0.1223440552215506,0.5499618097051325
