dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,0.9878408393166542,0.9878408393166542,0.0051635425,0.0051635425,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,4.0,0.9878408393166542,0.9878408393166542,0.0051635425,0.0051635425,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,6.0,0.9878408393166542,0.9878408393166542,0.0051635425,0.0051635425,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,8.0,0.9878408393166542,0.9878408393166542,0.0051635425,0.0051635425,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,250.0,500.0,2.0,0.9878408393166542,0.9914016473536978,0.0051635425,0.0036513999999999,39.10758174005171,39.10758174005171,55983.12420640359,0.0,469.041575982343,250.0,250.0,1512.1425000000029,1565.2061879911737,234.5207879911715,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,250.0,1000.0,4.0,0.9878408393166542,0.9937564571927464,0.0051635425,0.0026513999999999,39.10758174005171,39.10758174005171,144539.11041646634,0.0,938.0831519646858,250.0,250.0,2512.1425000000027,2679.726975982345,469.041575982343,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,250.0,1500.0,6.0,0.9878408393166542,0.9957101310627376,0.0051635425,0.0018217475,39.10758174005171,39.10758174005171,207178.03444934587,0.0,1351.6347643004358,250.0,250.0,3341.795,3644.341963973515,703.5623639735145,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,250.0,2000.0,8.0,0.9878408393166542,0.9957101310627376,0.0051635425,0.0018217475,39.10758174005171,39.10758174005171,219628.44842562143,0.0,1351.6347643004358,250.0,250.0,3341.795,3878.862751964686,938.083151964686,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,500.0,1000.0,2.0,0.9878408393166542,0.9937564571927464,0.0051635425,0.0026513999999999,39.10758174005171,39.10758174005171,113676.19443580716,0.0,938.083151964686,500.0,500.0,2512.1425000000027,2679.7269759823457,469.041575982343,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,500.0,2000.0,4.0,0.9878408393166542,0.9982543559182148,0.0051635425,0.0007413099999999,39.10758174005171,39.10758174005171,270258.3784279326,0.0,1876.166303929372,500.0,500.0,4422.232500000002,4829.647751964688,938.083151964686,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,500.0,3000.0,6.0,0.9878408393166542,0.9993029880616908,0.0051635425,0.000295995,39.10758174005171,39.10758174005171,318999.3477206918,0.0,2293.9088027465245,500.0,500.0,4867.547500000001,5690.5665279470295,1407.124727947029,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,500.0,4000.0,8.0,0.9878408393166542,0.9993029880616908,0.0051635425,0.000295995,39.10758174005171,39.10758174005171,343900.175673243,0.0,2293.9088027465245,500.0,500.0,4867.547500000001,6159.608103929372,1876.166303929372,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,750.0,1500.0,2.0,0.9878408393166542,0.9961112670317952,0.0051635425,0.0016513999999999,39.10758174005171,39.10758174005171,190184.2910986995,0.0,1407.124727947029,579.2925000000009,750.0,3512.1425000000027,3794.247763973517,703.5623639735145,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,750.0,3000.0,4.0,0.9878408393166542,1.0,0.0051635425,0.0,39.10758174005171,39.10758174005171,320872.48006369185,0.0,2571.576725312312,703.9674999999995,750.0,5163.542500000001,5951.04212794703,1407.124727947029,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,750.0,4500.0,6.0,0.9878408393166542,1.0,0.0051635425,0.0,39.10758174005171,39.10758174005171,356626.12562864844,0.0,2571.576725312312,703.9674999999995,750.0,5163.542500000001,6654.604491920544,2110.6870919205435,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,750.0,6000.0,8.0,0.9878408393166542,1.0,0.0051635425,0.0,39.10758174005171,39.10758174005171,394589.73712810565,0.0,3000.0,703.9674999999995,750.0,5163.542500000001,7358.166855894058,2814.249455894058,v2.1.1,0.4031528000487014,True
SURPLUS_FIRST,FAR_TARGET,1000.0,2000.0,2.0,0.9878408393166542,0.9982543559182148,0.0051635425,0.0007413099999999,39.10758174005171,39.10758174005171,258142.64261093264,0.0,1876.166303929372,579.2925000000009,1000.0,4422.232500000002,4829.647751964689,938.083151964686,v2.1.1,0.4031528000487014,True
