country,year,must_run_scope_coverage,lowload_p20_mw,ir_p10,scope_status,scope_reason,load_net_mode,must_run_mode_hourly
ES,2032,0.2169304589316698,28158.517387151336,0.0825048037218735,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2033,0.2151806863873867,28708.92661854254,0.0809179748050002,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2034,0.2138222727802148,29183.454610870314,0.0796022346145587,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
ES,2035,0.2124809026310437,29657.98260319809,0.0783285981342278,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2025,0.5026729785800081,46101.70694943827,0.1011425178201592,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2026,0.501162764194474,46979.83371365162,0.0992520055539993,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2027,0.4996615971057245,47857.960477864974,0.0974308698096308,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2028,0.4978708749288113,48582.80188011313,0.0959865277898723,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2029,0.4966860815553252,49614.21400629168,0.0939819930651731,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2030,0.4952625593800661,50394.10927033981,0.0927075251498964,INFO,coverage_coherent,minus_psh_pump,observed
FR,2031,0.4937457949705864,51370.4675347184,0.090768936714893,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2032,0.4919947298328352,52084.26135505994,0.089533658373026,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2033,0.4908401153872056,53126.72106314509,0.087768313635076,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2034,0.4894000628488242,54004.84782735846,0.0863411879537073,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
FR,2035,0.4879684353961904,54882.974591571816,0.0849597302510162,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2025,0.6060314393465817,15669.521226074436,0.080708482824793,WARN,high_coverage_possible_overestimate,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2026,0.6039726397054016,15967.989048474952,0.0791999093253475,WARN,high_coverage_possible_overestimate,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2027,0.6019277809423698,16266.45687087547,0.0777466964555566,WARN,high_coverage_possible_overestimate,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2028,0.5996925725473595,16521.909109020176,0.0764171149131823,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2029,0.5978793234677899,16863.392515676507,0.074994594567594,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2030,0.5947944300004436,17130.631013566515,0.0738946508373925,INFO,coverage_coherent,minus_psh_pump,observed
IT_NORD,2031,0.5938849605496773,17460.32816047754,0.0724306710116707,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2032,0.59166757761499,17712.680168950254,0.071279818464874,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2033,0.589943615184857,18057.263805278577,0.0700362634330937,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2034,0.5879924953132518,18355.73162767909,0.0688974599541616,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2035,0.5860542387719919,18654.19945007961,0.0677950982636224,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2025,0.0301733312870595,13016.160988222067,0.0036836220053125,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2026,0.030047659366376,13264.08688452662,0.00361476952453,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2027,0.0299230299507242,13512.012780831168,0.0035484437306723,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2028,0.0297562048810534,13721.493469810912,0.0034999722357702,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2029,0.0296768471731256,14007.864573440263,0.0034228355642311,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2030,0.0295552686075448,14255.790469744816,0.0033633082039654,INFO,coverage_coherent,minus_psh_pump,observed
NL,2031,0.029434682131126,14503.716366049368,0.0033058159599107,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2032,0.0292724479078643,14710.426239632834,0.0032646808049825,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2033,0.0291964372658451,14999.568158658463,0.0031965331624049,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2034,0.0290787552725154,15247.494054963014,0.0031445571887466,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2035,0.028962018151616,15495.419951267562,0.0030942444407247,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
