scenario_id,country,year,dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,far_before_trivial,far_after_trivial,h_negative_before,h_negative_after,h_below_5_before,h_below_5_after,delta_h_negative,delta_h_below_5,baseload_price_before,baseload_price_after,capture_ratio_pv_before,capture_ratio_pv_after,capture_ratio_wind_before,capture_ratio_wind_after,delta_capture_ratio_pv,delta_capture_ratio_wind,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,wind_capture_price_before,wind_capture_price_after,days_spread_gt50_before,days_spread_gt50_after,avg_daily_spread_before,avg_daily_spread_after,low_residual_share_before,low_residual_share_after,sr_hours_share_before,sr_hours_share_after,ir_p10_before,ir_p10_after,turned_off_family_low_price,turned_off_family_physical,turned_off_family_value_pv,turned_off_family_value_wind,turned_off_family_any,revenue_bess_price_taker,soc_min,soc_max,soc_start_mwh,soc_end_mwh,soc_end_target_mwh,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,simultaneous_charge_discharge_hours,eta_roundtrip,eta_charge,eta_discharge,soc_boundary_mode,engine_version,compute_time_sec,cache_hit,bess_power_mw,duration_h,bess_energy_mwh,objective_met,objective_reason,objective_not_reached,objective_target_value,objective_recommendation,pv_capacity_proxy_mw,power_grid_max_mw,duration_grid_max_h,grid_expansions_used,notes_quality
HIGH_GAS,DE,2035,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,0.0,0.0,146.93792919947757,141.79469711680127,0.9658121493366888,0.9816032934482728,0.9622437536058784,0.9788618222922696,0.0157911441115838,0.016618068686391,0.0,0.0,141.91443721922963,139.18614168335245,141.39010453998011,138.79741561113252,122,43,36.56849420496958,16.843488484562943,0.1,0.1,0.0,0.0,0.0437046910293259,0.0437046910293259,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9307240999987698,True,0.0,2.0,0.0,True,already_met,False,200.0,,21963.55840765988,1500.0,8.0,0,ok
HIGH_GAS,ES,2035,SURPLUS_FIRST,LOW_PRICE_TARGET,0.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,0.0,0.0,109.99174109689648,105.3730449406533,0.9320578613970376,0.9661149857019278,0.9753383268593396,0.9853573970159883,0.03405712430489,0.0100190701566488,0.0,0.0,102.51866697811,101.80247780620786,107.2791607297927,103.83010927837093,195,56,46.94444729940776,22.59020231412217,0.1,0.1,0.0,0.0,0.0755062587967574,0.0755062587967574,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.944638600001781,True,0.0,2.0,0.0,True,already_met,False,200.0,,14442.668017057573,1500.0,8.0,0,ok
