country,tech,phase2_start_year_for_slope,phase2_start_reason,phase2_end_year,years_used,years_used_no_outliers,x_axis_used,x_unit,slope,intercept,r2,p_value,n,slope_method,robust_flag,reason_code,slope_all_years,slope_excluding_outliers,outlier_years_count,mean_sr_energy_phase2,mean_far_energy_phase2,mean_ir_p10_phase2,mean_ttl_phase2,vre_load_corr_phase2,surplus_load_trough_share_phase2
DE,PV,2019.0,q1_bascule,2024.0,"2019,2020,2021,2022,2023,2024","2019,2020,2021,2022,2023,2024",pv_penetration_pct_gen,pct_point,-0.0227295312330323,0.6679616197516525,0.2844951001821379,0.275800883589082,6,OLS,NOT_SIGNIFICANT,p_value_high,-0.0227295312330323,-0.0227295312330323,0.0,0.0026829334104239,0.9979416041227754,0.2623702870790647,198.5610833333332,,
DE,WIND,2019.0,q1_bascule,2024.0,"2019,2020,2021,2022,2023,2024","2019,2020,2021,2022,2023,2024",wind_penetration_pct_gen,pct_point,0.0058187634834266,0.2774540545060399,0.075297644145019,0.5987247504122153,6,OLS,NOT_SIGNIFICANT,p_value_high,0.0058187634834266,0.0058187634834266,0.0,0.0026829334104239,0.9979416041227754,0.2623702870790647,198.5610833333332,,
ES,PV,,q1_no_bascule,,,,none,,,,,,0,NONE,NON_TESTABLE,q1_no_bascule,,,,,,,,,
ES,WIND,,q1_no_bascule,,,,none,,,,,,0,NONE,NON_TESTABLE,q1_no_bascule,,,,,,,,,
