country,tech,phase2_start_year_for_slope,phase2_start_reason,phase2_end_year,years_used,years_used_no_outliers,x_axis_used,x_unit,slope,intercept,r2,p_value,n,slope_method,robust_flag,reason_code,slope_all_years,slope_excluding_outliers,outlier_years_count,mean_sr_energy_phase2,mean_far_energy_phase2,mean_ir_p10_phase2,mean_ttl_phase2,vre_load_corr_phase2,surplus_load_trough_share_phase2
DE,PV,2025.0,q1_no_bascule_use_scenario_start,2040,"2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040","2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040",pv_penetration_pct_gen,pct_point,-8.72201657599587e-05,0.610514214850793,0.1110038511714637,0.2073113697978461,16,OLS,ROBUST,ok,-8.72201657599587e-05,-8.72201657599587e-05,0,0.0,1.0,0.0480476934283593,228.9521874596115,,
DE,WIND,2025.0,q1_no_bascule_use_scenario_start,2040,"2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040","2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040",wind_penetration_pct_gen,pct_point,-2.290540151785537e-05,0.6076219400817708,0.1150037591280453,0.1988136039306955,16,OLS,ROBUST,ok,-2.290540151785537e-05,-2.290540151785537e-05,0,0.0,1.0,0.0480476934283593,228.9521874596115,,
ES,PV,2025.0,q1_no_bascule_use_scenario_start,2040,"2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040","2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040",pv_penetration_pct_gen,pct_point,-0.0002584908965111,0.5836344731492741,0.0738366728811356,0.3086448769002242,16,OLS,NOT_SIGNIFICANT,p_value_high,-0.0002584908965111,-0.0002584908965111,0,0.0,1.0,0.087875363307474,178.30583093729405,,
ES,WIND,2025.0,q1_no_bascule_use_scenario_start,2040,"2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040","2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040",wind_penetration_pct_gen,pct_point,-0.0001469722723014,0.6074881159490428,0.0655692843011191,0.3384332258687007,16,OLS,NOT_SIGNIFICANT,p_value_high,-0.0001469722723014,-0.0001469722723014,0,0.0,1.0,0.087875363307474,178.30583093729405,,
