country,year,n_hours_expected,n_hours_with_price,n_hours_with_load,n_hours_with_vre,n_hours_with_must_run,missing_share_price,missing_share_load,missing_share_generation,missing_share_net_position,load_net_mode,must_run_mode,entsoe_code_used,data_version_hash,load_total_twh,load_net_twh,gen_solar_twh,gen_wind_on_twh,gen_wind_off_twh,gen_vre_twh,gen_primary_twh,gen_must_run_twh,exports_twh,vre_penetration_pct_gen,pv_penetration_pct_gen,wind_penetration_pct_gen,vre_penetration_proxy,baseload_price_eur_mwh,peakload_price_eur_mwh,offpeak_price_eur_mwh,capture_rate_pv_eur_mwh,capture_rate_wind_eur_mwh,capture_ratio_pv,capture_ratio_wind,capture_price_pv_eur_mwh,capture_price_wind_eur_mwh,capture_ratio_pv_vs_baseload,capture_ratio_wind_vs_baseload,capture_ratio_pv_vs_ttl,capture_ratio_wind_vs_ttl,h_negative,h_negative_obs,h_below_5,h_below_5_obs,days_spread_50_obs,days_spread_gt50,avg_daily_spread_obs,max_daily_spread_obs,surplus_twh,surplus_unabsorbed_twh,sr_energy_share_load,sr_energy_share_gen,sr_energy,sr_hours,far_observed,far_energy,ir_p10,ir_mean,ttl_price_based_eur_mwh,ttl_eur_mwh,tca_ccgt_median_eur_mwh,tca_method,h_regime_a,h_regime_b,h_regime_c,h_regime_d,regime_coherence,nrl_price_corr,completeness,quality_flag,scenario_id,mode,horizon_year,calib_mustrun_scale,calib_vre_scale_pv,calib_vre_scale_wind_on,calib_vre_scale_wind_off,calib_export_cap_eff_gw,calib_export_coincidence_used,calib_flex_realization_factor,calib_price_b_floor,calib_price_b_intercept,calib_price_b_slope_surplus_norm,vre_penetration_share_gen,pv_penetration_share_gen,wind_penetration_share_gen,sr_hours_share,p10_load_mw,p10_must_run_mw,p50_load_mw,p50_must_run_mw,ir_p10_excess,flag_h_negative_stage2,flag_h_negative_strong_stage2,flag_h_below_5_stage2,flag_p10_price_below_0,flag_capture_pv_low,flag_capture_wind_low,flag_sr_high,flag_far_low,flag_ir_high,flag_spread_high,low_price_flags_count,capture_flags_count,physical_flags_count,stage2_points_low_price,stage2_points_capture,stage2_points_physical,stage2_points_vol,stage2_market_score,score_breakdown,phase2_candidate_year,flag_capture_only_stage2,is_phase2_market,is_phase2_physical,signal_low_price,signal_value,signal_physical,flag_non_capture_stage2,active_flags,is_stage1_criteria,phase_market,stress_phys_state,quality_ok
BE,2025,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,cfe41beafb34632b435604eefa7bafd6560a28159716beb69e5e69c764af7817,83.52865,83.52865,4.161571546875,8.231013711941307,3.5080103025,15.900595561316306,60.22619556131631,44.32560000000001,0.8739817,26.4014610471749,6.909902755916406,19.4915582912585,0.1903609786739796,80.20775364657207,83.08610917268814,78.60593959046055,75.7409295940976,67.18171842935529,0.9443093236078256,0.8375963092718594,75.7409295940976,67.18171842935529,0.9443093236078256,0.8375963092718594,0.528419909485998,0.4687050682081965,466,466,540,540,184,184,45.53213778459947,204.62487094744867,0.3876803659085224,0.1365339438516763,0.0046412861444369,0.0064370721460203,0.0064370721460203,0.0616438356164383,0.6478182651016865,0.6478182651016865,0.5510754332774845,0.5306634310503043,143.33473859410773,143.33473859410773,,none,237,303,7398,822,1.0,0.7525171771892094,1.0,OK,FLEX_UP,SCEN,2025,2945.72675,2.66535,3.4558,0.5091,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.264014610471749,0.069099027559164,0.1949155829125849,0.0616438356164383,7724.568151745935,4256.8197411048495,9530.531254073709,5154.889642246361,-0.4489245667225154,True,True,True,False,True,True,False,True,False,True,2,2,1,5,2,2,1,10,low=5;cap=2;phys=2;vol=1,True,False,True,True,True,True,True,2,"flag_h_negative_stage2,flag_h_below_5_stage2,flag_capture_pv_low,flag_capture_wind_low,flag_far_low,flag_spread_high",False,phase2,pas_de_surplus_structurel,True
BE,2026,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,d9f172a75b6d4f247e50a50e7c6c01e16fc8f9c99584b97af80b93c7177c5b16,85.11968,85.11968,4.161571546875,8.319187833017775,3.5080103025,15.988769682392778,60.31436968239277,44.32560000000001,0.8739817,26.50905541513151,6.899801106749962,19.609254308381548,0.1878386958502755,82.15546552297407,84.76234715060808,80.70472755962123,78.23155059129634,70.26902989864956,0.9522379319902892,0.8553177740682321,78.23155059129634,70.26902989864956,0.9522379319902892,0.8553177740682321,0.5414202224451071,0.486313686884297,395,395,447,447,175,175,42.30420401199,200.45749008876152,0.3205210107540431,0.0906183657963866,0.0037655335493982,0.0053141732632184,0.0053141732632184,0.0510273972602739,0.7172779232687366,0.7172779232687366,0.5407749064591568,0.5207444388888681,144.49321866478306,144.49321866478306,,none,156,291,7481,832,1.0,0.7476266245615905,1.0,OK,FLEX_UP,SCEN,2026,2945.72675,2.7117,3.49282,0.51836,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2650905541513151,0.0689980110674996,0.1960925430838154,0.0510273972602739,7871.703531839739,4256.8197411048495,9712.066106380897,5154.889642246361,-0.4592250935408432,True,True,False,False,True,True,False,True,False,True,1,2,1,3,2,2,1,8,low=3;cap=2;phys=2;vol=1,True,False,True,True,True,True,True,2,"flag_h_negative_stage2,flag_capture_pv_low,flag_capture_wind_low,flag_far_low,flag_spread_high",False,phase2,pas_de_surplus_structurel,True
BE,2027,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,80eb6acbb7654f4167b0a00d73c4b89528c6349c5e9ece30a8309373de1b2931,86.71071,86.71071,4.161571546875,8.407361954094245,3.5080103025,16.076943803469245,60.40254380346925,44.32560000000001,0.8739817,26.61633565595934,6.88972894985257,19.726606706106768,0.185408974317812,83.76849732060579,86.93075549290481,82.00869053388926,80.14184725404485,72.73079998755347,0.9567062776274866,0.8682357009364997,80.14184725404485,72.73079998755347,0.9567062776274866,0.8682357009364997,0.5502374831896647,0.4993547529377981,323,323,378,378,168,168,39.51316538294344,196.29010923007436,0.2656918540188621,0.0616992170545864,0.0030641180774423,0.0043986865004119,0.0043986865004119,0.0431506849315068,0.7677790413167643,0.7677790413167643,0.530852382477705,0.51118944822387,145.64955987634937,145.64955987634937,,none,103,275,7543,839,1.0,0.7446209868325293,1.0,OK,FLEX_UP,SCEN,2027,2945.72675,2.75805,3.52984,0.52762,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2661633565595934,0.0688972894985257,0.1972660670610677,0.0431506849315068,8018.838911933543,4256.8197411048495,9893.600958688085,5154.889642246361,-0.4691476175222949,True,True,False,False,True,True,False,True,False,True,1,2,1,3,2,2,1,8,low=3;cap=2;phys=2;vol=1,True,False,True,True,True,True,True,2,"flag_h_negative_stage2,flag_capture_pv_low,flag_capture_wind_low,flag_far_low,flag_spread_high",False,phase2,pas_de_surplus_structurel,True
BE,2028,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,9ff4230dd390244a7b88b4c795b8da853597bd7e2e15c6a2ea442c4f3128bc42,88.30174000000001,88.30174000000001,4.162940811875,8.542130979036411,3.531251535,16.23632332591141,60.68336332591141,44.44704,0.8772853,26.75580659349941,6.860102314232558,19.89570427926686,0.1838731980356379,85.07914829629782,89.51366169383381,82.63640786545172,81.7871447552472,74.64198888786781,0.9613065762061248,0.8773241197469278,81.7871447552472,74.64198888786781,0.9613065762061248,0.8773241197469278,0.5574400006201294,0.5087404684007051,277,277,330,330,164,164,38.003973617086544,190.24142396270304,0.2285958279711374,0.0425864425397919,0.0025888032101194,0.0037670263387251,0.0037670263387251,0.0375683060109289,0.8137042004757457,0.8137042004757457,0.5225746558355591,0.5033540675415908,146.71918890689994,146.71918890689994,,none,74,256,7608,846,1.0,0.7427680820903346,1.0,OK,FLEX_UP,SCEN,2028,2945.72675,2.8044,3.56686,0.53688,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2675580659349941,0.0686010231423255,0.1989570427926686,0.0375683060109289,8145.254992824538,4256.503824568152,10048.511609324654,5153.907119909758,-0.4774253441644409,True,False,False,False,True,True,False,True,False,True,1,2,1,2,2,2,1,7,low=2;cap=2;phys=2;vol=1,True,False,True,True,True,True,True,2,"flag_h_negative_stage2,flag_capture_pv_low,flag_capture_wind_low,flag_far_low,flag_spread_high",False,phase2,pas_de_surplus_structurel,True
BE,2029,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,a6d35666aa9a45911c5b65adbd12305ca0d39bfc8bc5e2513f9427e2ba39b3cc,89.89277,89.89277,4.161571546875,8.58371019624719,3.5080103025,16.25329204562219,60.5788920456222,44.32560000000001,0.8739817,26.829959242869236,6.8696725977439534,19.96028664512528,0.1808075559983543,86.57642196667808,96.22756528341804,81.20552984371618,83.35098354727185,76.95457854130414,0.9627446093735816,0.8888630044207967,83.35098354727185,76.95457854130414,0.9627446093735816,0.8888630044207967,0.5633013843000926,0.5200732945876037,227,227,271,271,152,152,34.401856199748764,157.99052424594896,0.1823115620285344,0.0236616321767161,0.0020281003914834,0.0030094898713438,0.0030094898713438,0.0309360730593607,0.8702132113101371,0.8702132113101371,0.5120610588574961,0.4930941609653368,147.96871775991863,147.96871775991863,,none,42,229,7640,849,1.0,0.7403742972892459,1.0,OK,FLEX_UP,SCEN,2029,2945.72675,2.85075,3.60388,0.54614,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2682995924286923,0.0686967259774395,0.1996028664512528,0.0309360730593607,8313.109672121152,4256.8197411048495,10256.670663302462,5154.889642246361,-0.4879389411425039,True,False,False,False,True,True,False,True,False,True,1,2,1,2,2,2,1,7,low=2;cap=2;phys=2;vol=1,True,False,True,True,True,True,True,2,"flag_h_negative_stage2,flag_capture_pv_low,flag_capture_wind_low,flag_far_low,flag_spread_high",False,phase2,pas_de_surplus_structurel,True
BE,2030,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,minus_psh_pump,observed,SCEN:FLEX_UP,a4632ccd92c3a989ca257dd7f18c254ef6b726ca98eb227127be3e8ac1ce1a11,91.4838,91.06083987825,4.161571546875,8.67188431732366,3.5080103025,16.34146616669866,60.66706616669867,44.32560000000001,0.8739817,0.2693630531233568,0.0685968814684394,0.2007661716549174,0.1794565719858008,88.08907474075836,94.4493089859073,84.5495840414324,84.80807500184746,78.46498526998099,0.9627536133332456,0.8907459353035484,84.80807500184746,78.46498526998099,0.9627536133332456,0.8907459353035484,0.5665595162602709,0.5241845672945801,208,208,267,267,155,155,35.52528091656572,163.08339084589386,0.1807331694556938,0.023541283992642,0.0019847518395101,0.0029790985599844,0.0029790985599844,0.0304794520547945,0.8697456362684267,0.8697456362684267,0.5078732159623893,0.4867690662557488,149.689613478997,149.689613478997,,none,40,227,7643,850,1.0,0.7410524989047093,1.0,OK,FLEX_UP,SCEN,2030,2945.72675,2.8971,3.6409,0.5554,2.4375,0.35,0.8382926695408538,-48.79599999999999,0.035,-10.317355543065132,,,,,,,,,,True,False,False,False,True,True,False,True,False,True,1,2,1,2,2,2,1,7,low=2;cap=2;phys=2;vol=1,True,False,True,True,True,True,True,2,"flag_h_negative_stage2,flag_capture_pv_low,flag_capture_wind_low,flag_far_low,flag_spread_high",False,phase2,pas_de_surplus_structurel,True
BE,2031,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,3aa351673d77ca11f01d47638b59b44e1c8a77efe28e64d2a0b574d165026664,93.07483,93.07483,4.161571546875,8.76005843840013,3.5080103025,16.42964028777513,60.75524028777513,44.32560000000001,0.8739817,27.04234270155791,6.849732676824538,20.19261002473337,0.1765207660091899,88.8978292711758,91.72875453778424,87.32241030617622,85.71620046979487,80.29241278554761,0.9642102756899088,0.9031988007336148,85.71620046979487,80.29241278554761,0.9642102756899088,0.9031988007336148,0.5703373170079895,0.5342485905023784,157,157,197,197,141,141,31.85306040557852,154.35065513464642,0.1221741268597409,0.011702228238336,0.0013126441043162,0.0020109232764292,0.0020109232764292,0.0224885844748858,0.9042168048250468,0.9042168048250468,0.4945546179330476,0.4762361639553895,150.2903596058999,150.2903596058999,,none,21,176,7706,857,1.0,0.7344892603451234,1.0,OK,FLEX_UP,SCEN,2031,2945.72675,2.94345,3.67792,0.56466,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2704234270155791,0.0684973267682453,0.2019261002473337,0.0224885844748858,8607.38043230876,4256.8197411048495,10619.740367916842,5154.889642246361,-0.5054453820669524,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2032,8784,8784,8784,8784,8784,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,ad198d81a6288956e8c8704f1623be95ae31bb50adf92841e692ceeba3f3640d,94.66586,94.66586,4.162940811875,8.896761874382937,3.531251535,16.590954221257938,61.037994221257925,44.44704,0.8772853,27.181355535893,6.820245103049532,20.361110432843464,0.1752580520713374,89.88011328207588,92.0866446508848,88.65008941265474,86.79099617650249,81.59358471724724,0.9656306941238644,0.90780464930187,86.79099617650249,81.59358471724724,0.9656306941238644,0.90780464930187,0.5733556945804467,0.5390207337144433,127,127,170,170,138,138,30.723490290683284,153.005209175233,0.1032630502949299,0.0089165966979836,0.0010908161642954,0.0016917831526476,0.0016917831526476,0.0193533697632058,0.9136516239592288,0.9136516239592288,0.4874434288156365,0.4695149867122106,151.37374058874892,151.37374058874892,,none,20,150,7752,862,1.0,0.731423439156043,1.0,OK,FLEX_UP,SCEN,2032,2945.72675,2.9898,3.71494,0.57392,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.27181355535893,0.0682024510304953,0.2036111043284346,0.0193533697632058,8732.303223187093,4256.503824568152,10772.732147936184,5153.907119909758,-0.5125565711843634,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2033,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,6f60db93593aa3b0a5b51eb251d3c73ebc96f18a288210c0186644c7dc9487dc,96.25689,96.25689,4.161571546875,8.936406680553068,3.5080103025,16.60598852992807,60.93158852992807,44.32560000000001,0.8739817,27.253496799565013,6.829908176168656,20.42358862339636,0.172517401402934,91.10632796443268,94.84142166221451,89.04010591885122,87.91721038392485,83.40279806231558,0.9649956523134944,0.9154446230658696,87.91721038392485,83.40279806231558,0.9649956523134944,0.9154446230658696,0.5760692516678839,0.546488989549999,102,102,128,128,131,131,29.303830326952628,150.71078602334393,0.080650510907549,0.0052068425666346,0.0008378674078037,0.0013236239667038,0.0013236239667038,0.0146118721461187,0.9354394348151946,0.9354394348151946,0.4782056327586873,0.4604927501813117,152.61569703534704,152.61569703534704,,none,12,116,7768,864,1.0,0.7259207894964028,1.0,OK,FLEX_UP,SCEN,2033,2945.72675,3.03615,3.75196,0.58318,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2725349679956501,0.0682990817616865,0.2042358862339636,0.0146118721461187,8901.651192496369,4256.8197411048495,10982.81007253122,5154.889642246361,-0.5217943672413127,False,False,False,False,True,False,False,True,False,False,0,1,1,0,1,2,0,3,low=0;cap=1;phys=2;vol=0,True,False,True,True,False,True,True,1,"flag_capture_pv_low,flag_far_low",False,phase2,pas_de_surplus_structurel,True
BE,2034,8760,8760,8760,8760,8760,0.0,0.0,0.0,0.0,entsoe_total_load_no_pumping_adjust,observed,SCEN:FLEX_UP,786dd1a4fd281e4d12a1abec53acbf0871655fb8e88faf32c6de6097dd4311e8,97.84792,97.84792,4.161571546875,9.024580801629542,3.5080103025,16.694162651004543,61.01976265100456,44.32560000000001,0.8739817,27.35861616913338,6.820038895720761,20.538577273412617,0.1706133625630932,92.04351973618004,98.89416490735567,88.25380113084886,88.9788470059097,84.60440318782423,0.9667040902058672,0.9191782694786316,88.9788470059097,84.60440318782423,0.9667040902058672,0.9191782694786316,0.5785656637087848,0.550121791079155,77,77,110,110,127,127,28.22967248299451,128.30002345575272,0.0656194853553249,0.0022792403193049,0.0006706272893212,0.0010753808685003,0.0010753808685003,0.0125570776255707,0.9652658001359964,0.9652658001359964,0.4704298976394527,0.453005030663912,153.79213214197293,153.79213214197293,,none,6,104,7785,865,1.0,0.7241083395634157,1.0,OK,FLEX_UP,SCEN,2034,2945.72675,3.0825,3.78898,0.59244,2.4375,0.35,0.8890567553849889,-59.245,-0.4,-1.5201136068795886,0.2735861616913338,0.0682003889572076,0.2053857727341261,0.0125570776255707,9048.786572590174,4256.8197411048495,11164.34492483841,5154.889642246361,-0.5295701023605472,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,0,0,1,low=0;cap=1;phys=0;vol=0,False,True,False,False,False,True,False,0,flag_capture_pv_low,False,uncertain,pas_de_surplus_structurel,True
