country,year_range_used,marginal_tech,chosen_anchor_tech,ttl_obs,ttl_obs_price_cd,ttl_anchor,ttl_physical,ttl_regression,ttl_method,tca_q95,alpha,alpha_effective,corr_cd,anchor_confidence,anchor_distribution_error_p90_p95,anchor_error_p90,anchor_error_p95,anchor_status,dTCA_dCO2,dTCA_dGas,ttl_target,required_co2_eur_t,required_gas_eur_mwh_th,co2_required_base,co2_required_gas_override,co2_required_base_non_negative,co2_required_gas_override_non_negative,warnings_quality
BE,2018-2024,CCGT,CCGT,294.49499999999983,294.49499999999983,285.85152727272725,285.85152727272725,,anchor_distributional,285.85152727272725,8.64347272727258,8.64347272727258,0.8956281207024237,0.9184442045454556,6.524463636363549,-4.405454545454518,8.64347272727258,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
CZ,2018-2024,COAL,COAL,260.02199999999993,260.02199999999993,235.95815789473687,235.95815789473687,,anchor_distributional,235.95815789473687,24.063842105263063,24.063842105263063,0.8620371599074089,0.767514309210527,18.598855263157844,-13.133868421052624,24.063842105263063,already_above_target,0.8973684210526316,1.4473684210526316,160.0,0.0,0.0,0.0,,0.0,,
DE,2018-2024,COAL,COAL,283.7215,283.7215,280.9753684210526,280.9753684210526,,anchor_distributional,280.9753684210526,2.74613157894737,2.74613157894737,0.8541834303436624,0.8223985197368423,14.208118421052616,-25.670105263157865,2.74613157894737,already_above_target,0.8973684210526316,1.4473684210526316,160.0,0.0,0.0,0.0,,0.0,,
ES,2018-2024,CCGT,CCGT,214.73399999999992,214.73399999999992,287.6926909090909,287.6926909090909,,anchor_distributional,287.6926909090909,-72.95869090909099,-72.95869090909099,0.7085520267720752,0.2743913636363648,58.04869090909081,-43.13869090909063,-72.95869090909099,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
FR,2018-2024,CCGT,CCGT,413.99,413.99,370.8396,370.8396,,anchor_distributional,370.8396,43.15040000000005,43.15040000000005,0.9004553655058632,0.5487824999999994,36.09740000000005,29.044400000000053,43.15040000000005,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
IT_NORD,2018-2024,CCGT,CCGT,337.85399999999987,337.85399999999987,285.85152727272725,285.85152727272725,,anchor_distributional,285.85152727272725,52.00247272727262,52.00247272727262,0.9385649147325724,0.5079734090909096,39.36212727272724,26.721781818181853,52.00247272727262,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
NL,2018-2024,CCGT,CCGT,276.7635,276.7635,285.85152727272725,285.85152727272725,,anchor_distributional,285.85152727272725,-9.088027272727288,-9.088027272727288,0.8560215315314608,0.8445859659090911,12.433122727272718,-15.778218181818149,-9.088027272727288,already_above_target,0.3672727272727272,1.818181818181818,160.0,0.0,0.0,0.0,,0.0,,
