scenario_id,country,year_range_used,ttl_reference_mode,ttl_reference_year,marginal_tech,chosen_anchor_tech,fuel_used,assumed_co2_price_eur_t,assumed_gas_price_eur_mwh_th,assumed_coal_price_eur_mwh_th,assumed_efficiency,assumed_emission_factor_t_per_mwh_th,assumed_vom_eur_mwh,assumed_fuel_multiplier_vs_gas,ttl_obs,ttl_obs_price_cd,ttl_annual_metrics_same_year,ttl_anchor,ttl_anchor_formula,ttl_physical,ttl_regression,ttl_method,tca_q95,alpha,alpha_effective,corr_cd,anchor_confidence,anchor_distribution_error_p90_p95,anchor_error_p90,anchor_error_p95,anchor_status,dTCA_dCO2,dTCA_dFuel,dTCA_dGas,eta_implicit_from_dTCA_dFuel,ef_implicit_t_per_mwh_e,ttl_target,anchor_gap_to_target,required_co2_eur_t,required_gas_eur_mwh_th,required_co2_abs_eur_t,required_gas_abs_eur_mwh_th,delta_co2_vs_scenario,delta_gas_vs_scenario,required_co2_abs_raw_eur_t,required_gas_abs_raw_eur_mwh_th,co2_required_base,co2_required_gas_override,co2_required_base_non_negative,co2_required_gas_override_non_negative,warnings_quality
HIST,DE,2018-2024,year_specific,2024,COAL,COAL,coal,70.83,46.9,25.795,0.38,0.341,4.0,0.55,146.069,146.069,146.069,131.51952631578948,135.4421842105263,131.51952631578948,,anchor_distributional,131.51952631578948,14.549473684210511,14.549473684210511,0.2786991812955237,0.900604605263158,7.951631578947364,-1.350789473684202,14.552473684210526,target_above_anchor,0.8973684210526316,2.631578947368421,1.4473684210526316,0.3799999999999999,0.8973684210526316,160.0,24.557815789473693,98.1964809384164,63.86721818181818,98.1964809384164,63.86721818181818,27.366480938416416,16.967218181818183,98.1964809384164,63.86721818181818,98.1964809384164,,98.1964809384164,,
HIST,ES,2018-2024,year_specific,2024,CCGT,CCGT,gas,70.69,47.02,,0.55,0.202,3.0,1.0,140.0,140.0,140.0,113.00854545454544,114.45341818181817,113.00854545454544,,anchor_distributional,113.00854545454544,26.99145454545456,26.99145454545456,0.6328513802549847,0.731868409090909,21.45052727272728,15.909599999999998,26.99145454545456,target_above_anchor,0.3672727272727272,1.818181818181818,1.818181818181818,0.55,0.3672727272727272,160.0,45.54658181818184,194.7029702970297,72.07062,194.7029702970297,72.07062,124.01297029702974,25.05062,194.7029702970297,72.07062,194.7029702970297,,194.7029702970297,,
