scenario_id,country,year,dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,h_negative_before,h_negative_after,h_below_5_before,h_below_5_after,baseload_price_before,capture_ratio_pv_before,capture_ratio_pv_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,500.0,4000.0,8.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,215159.5195821028,0.0,1466.998209110974,0.0,500.0,0.0,1876.166303929372,1876.166303929372,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,750.0,1500.0,2.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,80836.70949780851,0.0,0.0,0.0,703.5623639735145,0.0,703.5623639735145,703.5623639735145,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,750.0,3000.0,4.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,161479.69861160987,0.0,700.4973136664609,0.0,750.0,0.0,1407.124727947029,1407.124727947029,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,750.0,4500.0,6.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,242121.3908153732,0.0,1450.4973136664607,0.0,750.0,0.0,2110.687091920543,2110.6870919205435,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,750.0,6000.0,8.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,322739.27937315416,0.0,2200.4973136664607,0.0,750.0,0.0,2814.249455894057,2814.249455894058,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,2000.0,2.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,107782.27933041131,0.0,0.0,0.0,938.083151964686,0.0,938.083151964686,938.083151964686,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,4000.0,4.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,215306.2648154798,0.0,933.9964182219478,0.0,1000.0,0.0,1876.166303929372,1876.166303929372,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,6000.0,6.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,322828.52108716423,0.0,1933.996418221948,0.0,1000.0,0.0,2814.249455894058,2814.249455894058,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,8000.0,8.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,430319.0391642056,0.0,2933.996418221948,0.0,1000.0,0.0,3752.332607858744,3752.332607858744,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,3000.0,2.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,161673.41899561702,0.0,0.0,0.0,1407.124727947029,0.0,1407.124727947029,1407.124727947029,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,6000.0,4.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,322959.39722321974,0.0,1400.9946273329217,0.0,1500.0,0.0,2814.249455894058,2814.249455894058,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,9000.0,6.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,484242.7816307463,0.0,2900.994627332921,0.0,1500.0,0.0,4221.374183841086,4221.374183841087,v2.1.1,0.1983309000006556,False
FLEX_UP,DE,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,12000.0,8.0,1.0,1.0,0,0,0,0,131.53365981400827,0.9640543173374966,0.9640543173374966,0.0,0.0,126.80559261889626,126.80559261889626,645478.5587463083,0.0,4400.9946273329215,0.0,1500.0,0.0,5628.498911788115,5628.498911788116,v2.1.1,0.1983309000006556,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,4.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,6.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,0.0,0.0,8.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,250.0,500.0,2.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,21526.61991691145,0.0,0.0,0.0,234.5207879911715,0.0,234.5207879911715,234.5207879911715,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,250.0,1000.0,4.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,42937.48747059347,0.0,233.49910455548692,0.0,250.0,0.0,469.0415759823429,469.041575982343,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,250.0,1500.0,6.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,64199.052224584666,0.0,483.49910455548695,0.0,250.0,0.0,703.5623639735145,703.5623639735145,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,250.0,2000.0,8.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,85327.1245875395,0.0,733.499104555487,0.0,250.0,0.0,938.0831519646858,938.083151964686,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,500.0,1000.0,2.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,43053.2398338229,0.0,0.0,0.0,469.041575982343,0.0,469.041575982343,469.041575982343,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,500.0,2000.0,4.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,85874.97494118694,0.0,466.9982091109739,0.0,500.0,0.0,938.0831519646858,938.083151964686,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,500.0,3000.0,6.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,128398.10444916932,0.0,966.998209110974,0.0,500.0,0.0,1407.124727947029,1407.124727947029,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,500.0,4000.0,8.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,170654.249175079,0.0,1466.998209110974,0.0,500.0,0.0,1876.166303929372,1876.166303929372,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,750.0,1500.0,2.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,64579.85975073435,0.0,0.0,0.0,703.5623639735145,0.0,703.5623639735145,703.5623639735145,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,750.0,3000.0,4.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,128812.4624117804,0.0,700.4973136664609,0.0,750.0,0.0,1407.124727947029,1407.124727947029,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,750.0,4500.0,6.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,192597.156673754,0.0,1450.4973136664607,0.0,750.0,0.0,2110.687091920543,2110.6870919205435,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,750.0,6000.0,8.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,255981.3737626185,0.0,2200.4973136664607,0.0,750.0,0.0,2814.249455894057,2814.249455894058,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,2000.0,2.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,86106.4796676458,0.0,0.0,0.0,938.083151964686,0.0,938.083151964686,938.083151964686,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,4000.0,4.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,171749.94988237388,0.0,933.9964182219478,0.0,1000.0,0.0,1876.166303929372,1876.166303929372,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,6000.0,6.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,256796.20889833863,0.0,1933.996418221948,0.0,1000.0,0.0,2814.249455894058,2814.249455894058,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1000.0,8000.0,8.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,341308.498350158,0.0,2933.996418221948,0.0,1000.0,0.0,3752.332607858744,3752.332607858744,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,3000.0,2.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,129159.7195014687,0.0,0.0,0.0,1407.124727947029,0.0,1407.124727947029,1407.124727947029,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,6000.0,4.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,257624.9248235608,0.0,1400.9946273329217,0.0,1500.0,0.0,2814.249455894058,2814.249455894058,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,9000.0,6.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,385194.313347508,0.0,2900.994627332921,0.0,1500.0,0.0,4221.374183841086,4221.374183841087,v2.1.1,0.1905827999999019,False
FLEX_UP,ES,2035,SURPLUS_FIRST,FAR_TARGET,1500.0,12000.0,8.0,1.0,1.0,0,0,0,0,99.33939079276848,0.9278965071329806,0.9278965071329806,0.0,0.0,92.17667373732804,92.17667373732804,511962.7475252369,0.0,4400.9946273329215,0.0,1500.0,0.0,5628.498911788115,5628.498911788116,v2.1.1,0.1905827999999019,False
