scenario_id,country,year_range_used,ttl_reference_mode,ttl_reference_year,marginal_tech,chosen_anchor_tech,fuel_used,assumed_co2_price_eur_t,assumed_gas_price_eur_mwh_th,assumed_coal_price_eur_mwh_th,assumed_efficiency,assumed_emission_factor_t_per_mwh_th,assumed_vom_eur_mwh,assumed_fuel_multiplier_vs_gas,ttl_obs,ttl_obs_price_cd,ttl_annual_metrics_same_year,ttl_anchor,ttl_anchor_formula,ttl_physical,ttl_regression,ttl_method,tca_q95,alpha,alpha_effective,corr_cd,anchor_confidence,anchor_distribution_error_p90_p95,anchor_error_p90,anchor_error_p95,anchor_status,dTCA_dCO2,dTCA_dFuel,dTCA_dGas,eta_implicit_from_dTCA_dFuel,ef_implicit_t_per_mwh_e,ttl_target,anchor_gap_to_target,required_co2_eur_t,required_gas_eur_mwh_th,required_co2_abs_eur_t,required_gas_abs_eur_mwh_th,delta_co2_vs_scenario,delta_gas_vs_scenario,required_co2_abs_raw_eur_t,required_gas_abs_raw_eur_mwh_th,co2_required_base,co2_required_gas_override,co2_required_base_non_negative,co2_required_gas_override_non_negative,warnings_quality
HIGH_CO2,DE,2025-2035,year_specific,2035,COAL,COAL,coal,150.0,45.0,24.750000000000004,0.38,0.341,4.0,0.55,228.36196259457392,228.36196259457392,228.36196259457392,203.7368421052632,203.7368421052632,203.7368421052632,,anchor_distributional,203.7368421052632,24.625120489310746,24.625120489310746,-3.2877324934792916e-17,0.4935922927830495,40.51261657735604,-56.40011266540134,24.625120489310746,already_above_target,0.8973684210526316,2.631578947368421,1.4473684210526316,0.3799999999999999,0.8973684210526316,160.0,-43.73684210526318,150.0,45.0,150.0,45.0,0.0,0.0,150.0,45.0,150.0,,150.0,,
HIGH_CO2,ES,2025-2035,year_specific,2035,CCGT,CCGT,gas,150.0,45.0,,0.55,0.202,3.0,1.0,174.19037209080483,174.19037209080483,174.19037209080483,139.9090909090909,139.9090909090909,139.9090909090909,,anchor_distributional,139.9090909090909,34.28128118171392,34.28128118171392,-1.5314080199832895e-16,0.58628476267304,33.097218986156804,-31.91315679059969,34.28128118171392,target_above_anchor,0.3672727272727272,1.818181818181818,1.818181818181818,0.55,0.3672727272727272,160.0,20.090909090909093,204.7029702970297,56.05,204.7029702970297,56.05,54.70297029702974,11.049999999999995,204.7029702970297,56.05,204.7029702970297,,204.7029702970297,,
